"62769ACM","A","USD",0.20
"62769ACM","B","GBP",0.40
"62770AC ","B","USD",0.75
"62770AC ","A","GBP",0.10
"62771AC ","C","USD",0.20
"62771AC ","D","GBP",0.40
"62774ACM","F","USD",0.75
"62774ACM","E","GBP",0.10
"62776ACM","A","USD",0.20
"62776ACM","B","GBP",0.40
"62815ACM","B","USD",0.75
"62815ACM","A","GBP",0.10
"62913ACM","C","USD",0.20
"62913ACM","D","GBP",0.40
"62966ACM","F","USD",0.75
"62966ACM","E","GBP",0.10
"62982ACM","A","USD",0.20
"62982ACM","B","GBP",0.40
"62984ACM","B","USD",0.75
"62984ACM","A","GBP",0.10
"62988ACM","C","USD",0.20
"62988ACM","D","GBP",0.40
"63005ACM","F","USD",0.75
"63005ACM","E","GBP",0.10
"63037ACM","A","USD",0.20
"63037ACM","B","GBP",0.40
"63041ACM","B","USD",0.75
"63041ACM","A","GBP",0.10
"63043ACM","C","USD",0.20
"63043ACM","D","GBP",0.40
"63044ACM","F","USD",0.75
"63044ACM","E","GBP",0.10
"63053ACM","A","USD",0.20
"63053ACM","B","GBP",0.40
"63058ACM","B","USD",0.75
"63058ACM","A","GBP",0.10
"63065ACV","C","USD",0.20
"63065ACV","D","GBP",0.40
"63100ACM","F","USD",0.75
"63100ACM","E","GBP",0.10
"63109ACM","A","USD",0.20
"63109ACM","B","GBP",0.40
"63110ACM","B","USD",0.75
"63110ACM","A","GBP",0.10
"63112ACM","C","USD",0.20
"63112ACM","D","GBP",0.40
"63116ACM","F","USD",0.75
"63116ACM","E","GBP",0.10
"63117ACM","A","USD",0.20
"63117ACM","B","GBP",0.40
"63118ACM","B","USD",0.75
"63118ACM","A","GBP",0.10
"63149ACM","C","USD",0.20
"63149ACM","D","GBP",0.40
"63154ACM","F","USD",0.75
"63154ACM","E","GBP",0.10
"63170ACM","A","USD",0.20
"63170ACM","B","GBP",0.40
"63171ACM","B","USD",0.75
"63171ACM","A","GBP",0.10
"63184ACM","C","USD",0.20
"63184ACM","D","GBP",0.40
"63235ACM","F","USD",0.75
"63235ACM","E","GBP",0.10
"63265AC ","A","USD",0.20
"63265AC ","B","GBP",0.40
"63266AC ","B","USD",0.75
"63266AC ","A","GBP",0.10
"63341ACM","C","USD",0.20
"63341ACM","D","GBP",0.40
"63399ACM","F","USD",0.75
"63399ACM","E","GBP",0.10
"63414ACM","A","USD",0.20
"63414ACM","B","GBP",0.40
"63676ACM","B","USD",0.75
"63676ACM","A","GBP",0.10
"63679ACM","C","USD",0.20
"63679ACM","D","GBP",0.40
"63705ACM","F","USD",0.75
"63705ACM","E","GBP",0.10
"63706ACM","A","USD",0.20
"63706ACM","B","GBP",0.40
"63709ACM","B","USD",0.75
"63709ACM","A","GBP",0.10
"63750ACM","C","USD",0.20
"63750ACM","D","GBP",0.40
"63751ACM","F","USD",0.75
"63751ACM","E","GBP",0.10
"63756ACM","A","USD",0.20
"63756ACM","B","GBP",0.40
"63768ACM","B","USD",0.75
"63768ACM","A","GBP",0.10
"63780ACM","C","USD",0.20
"63780ACM","D","GBP",0.40
"63783ACM","F","USD",0.75
"63783ACM","E","GBP",0.10
"63785ACM","A","USD",0.20
"63785ACM","B","GBP",0.40
"63787ACM","B","USD",0.75
"63787ACM","A","GBP",0.10
"63789ACM","C","USD",0.20
"63789ACM","D","GBP",0.40
"63897ACM","F","USD",0.75
"63897ACM","E","GBP",0.10
"63916ACM","A","USD",0.20
"63916ACM","B","GBP",0.40
"63918ACM","B","USD",0.75
"63918ACM","A","GBP",0.10
"63931ACM","C","USD",0.20
"63931ACM","D","GBP",0.40
"63932ACM","F","USD",0.75
"63932ACM","E","GBP",0.10
"63934ACM","A","USD",0.20
"63934ACM","B","GBP",0.40
"63963ACM","B","USD",0.75
"63963ACM","A","GBP",0.10
"63978ACM","C","USD",0.20
"63978ACM","D","GBP",0.40
"63979ACM","F","USD",0.75
"63979ACM","E","GBP",0.10
"64000ACM","A","USD",0.20
"64000ACM","B","GBP",0.40
"64001ACM","B","USD",0.75
"64001ACM","A","GBP",0.10
"64002ACM","C","USD",0.20
"64002ACM","D","GBP",0.40
"64003ACM","F","USD",0.75
"64003ACM","E","GBP",0.10
"64004ACM","A","USD",0.20
"64004ACM","B","GBP",0.40
"64008ACM","B","USD",0.75
"64008ACM","A","GBP",0.10
"64011ACM","C","USD",0.20
"64011ACM","D","GBP",0.40
"64012ACM","F","USD",0.75
"64012ACM","E","GBP",0.10
"64035ACM","A","USD",0.20
"64035ACM","B","GBP",0.40
"64113AC ","B","USD",0.75
"64113AC ","A","GBP",0.10
"64124ACM","C","USD",0.20
"64124ACM","D","GBP",0.40
"64145ACM","F","USD",0.75
"64145ACM","E","GBP",0.10
"64210ACM","A","USD",0.20
"64210ACM","B","GBP",0.40
"64213ACM","B","USD",0.75
"64213ACM","A","GBP",0.10
"64221ACN","C","USD",0.20
"64221ACN","D","GBP",0.40
"64222ACN","F","USD",0.75
"64222ACN","E","GBP",0.10
"64228ACN","A","USD",0.20
"64228ACN","B","GBP",0.40
"64231ACN","B","USD",0.75
"64231ACN","A","GBP",0.10
"64238ACN","C","USD",0.20
"64238ACN","D","GBP",0.40
"64305ACM","F","USD",0.75
"64305ACM","E","GBP",0.10
"64306ACM","A","USD",0.20
"64306ACM","B","GBP",0.40
"64355ACM","B","USD",0.75
"64355ACM","A","GBP",0.10
"64359ACM","C","USD",0.20
"64359ACM","D","GBP",0.40
"64377ACM","F","USD",0.75
"64377ACM","E","GBP",0.10
"64388ACM","A","USD",0.20
"64388ACM","B","GBP",0.40
"64426ACM","B","USD",0.75
"64426ACM","A","GBP",0.10
"64428ACM","C","USD",0.20
"64428ACM","D","GBP",0.40
"64429ACM","F","USD",0.75
"64429ACM","E","GBP",0.10
"64435ACM","A","USD",0.20
"64435ACM","B","GBP",0.40
"64436ACM","B","USD",0.75
"64436ACM","A","GBP",0.10
"64444ACM","C","USD",0.20
"64444ACM","D","GBP",0.40
"64449ACM","F","USD",0.75
"64449ACM","E","GBP",0.10
"64452ACM","A","USD",0.20
"64452ACM","B","GBP",0.40
"64478ACM","B","USD",0.75
"64478ACM","A","GBP",0.10
"64500ACM","C","USD",0.20
"64500ACM","D","GBP",0.40
"64502ACM","F","USD",0.75
"64502ACM","E","GBP",0.10
"64594ACM","A","USD",0.20
"64594ACM","B","GBP",0.40
"64602ACM","B","USD",0.75
"64602ACM","A","GBP",0.10
"64611ACM","C","USD",0.20
"64611ACM","D","GBP",0.40
"64755AC ","F","USD",0.75
"64755AC ","E","GBP",0.10
"64757ACM","A","USD",0.20
"64757ACM","B","GBP",0.40
"64876ACM","B","USD",0.75
"64876ACM","A","GBP",0.10
"64877ACM","C","USD",0.20
"64877ACM","D","GBP",0.40
"64878ACM","F","USD",0.75
"64878ACM","E","GBP",0.10
"64879ACM","A","USD",0.20
"64879ACM","B","GBP",0.40
"64947ACM","B","USD",0.75
"64947ACM","A","GBP",0.10
"64959ACM","C","USD",0.20
"64959ACM","D","GBP",0.40
"64989ACM","F","USD",0.75
"64989ACM","E","GBP",0.10
"65052ACM","A","USD",0.20
"65052ACM","B","GBP",0.40
"65054ACM","B","USD",0.75
"65054ACM","A","GBP",0.10
"65073ACM","C","USD",0.20
"65073ACM","D","GBP",0.40
"65115ACM","F","USD",0.75
"65115ACM","E","GBP",0.10
"65186ACM","A","USD",0.20
"65186ACM","B","GBP",0.40
"65343ACM","B","USD",0.75
"65343ACM","A","GBP",0.10
"65347ACM","C","USD",0.20
"65347ACM","D","GBP",0.40
"65398AC ","F","USD",0.75
"65398AC ","E","GBP",0.10
"65405ACM","A","USD",0.20
"65405ACM","B","GBP",0.40
"65539AC ","B","USD",0.75
"65539AC ","A","GBP",0.10
"65543ACM","C","USD",0.20
"65543ACM","D","GBP",0.40
"65548ACM","F","USD",0.75
"65548ACM","E","GBP",0.10
"65616ACM","A","USD",0.20
"65616ACM","B","GBP",0.40
"65662AC ","B","USD",0.75
"65662AC ","A","GBP",0.10
"65663AC ","C","USD",0.20
"65663AC ","D","GBP",0.40
"65669AC ","F","USD",0.75
"65669AC ","E","GBP",0.10
"65766ACM","A","USD",0.20
"65766ACM","B","GBP",0.40
"65769ACM","B","USD",0.75
"65769ACM","A","GBP",0.10
"65777ACM","C","USD",0.20
"65777ACM","D","GBP",0.40
"65863ACM","F","USD",0.75
"65863ACM","E","GBP",0.10
"65936ACM","A","USD",0.20
"65936ACM","B","GBP",0.40
"65939ACM","B","USD",0.75
"65939ACM","A","GBP",0.10
"66000ACM","C","USD",0.20
"66000ACM","D","GBP",0.40
"66060ACM","F","USD",0.75
"66060ACM","E","GBP",0.10
"66073AC ","A","USD",0.20
"66073AC ","B","GBP",0.40
"66079ACM","B","USD",0.75
"66079ACM","A","GBP",0.10
"66088ACM","C","USD",0.20
"66088ACM","D","GBP",0.40
"66089ACM","F","USD",0.75
"66089ACM","E","GBP",0.10
"66093ACM","A","USD",0.20
"66093ACM","B","GBP",0.40
"66094ACM","B","USD",0.75
"66094ACM","A","GBP",0.10
"66104ACM","C","USD",0.20
"66104ACM","D","GBP",0.40
"66108ACM","F","USD",0.75
"66108ACM","E","GBP",0.10
"66112ACM","A","USD",0.20
"66112ACM","B","GBP",0.40
"66130ACM","B","USD",0.75
"66130ACM","A","GBP",0.10
"66133ACM","C","USD",0.20
"66133ACM","D","GBP",0.40
"66137ACM","F","USD",0.75
"66137ACM","E","GBP",0.10
"66153ACM","A","USD",0.20
"66153ACM","B","GBP",0.40
"66170ACM","B","USD",0.75
"66170ACM","A","GBP",0.10
"66175ACM","C","USD",0.20
"66175ACM","D","GBP",0.40
"66189ACM","F","USD",0.75
"66189ACM","E","GBP",0.10
"66224ACM","A","USD",0.20
"66224ACM","B","GBP",0.40
"66228ACM","B","USD",0.75
"66228ACM","A","GBP",0.10
"66363ACM","C","USD",0.20
"66363ACM","D","GBP",0.40
"66400ACM","F","USD",0.75
"66400ACM","E","GBP",0.10
"66421ACM","A","USD",0.20
"66421ACM","B","GBP",0.40
"66426ACM","B","USD",0.75
"66426ACM","A","GBP",0.10
"66451ACM","C","USD",0.20
"66451ACM","D","GBP",0.40
"66457ACM","F","USD",0.75
"66457ACM","E","GBP",0.10
"66465ACM","A","USD",0.20
"66465ACM","B","GBP",0.40
"66468ACM","B","USD",0.75
"66468ACM","A","GBP",0.10
"66473ACM","C","USD",0.20
"66473ACM","D","GBP",0.40
"66474ACM","F","USD",0.75
"66474ACM","E","GBP",0.10
"66498ACM","A","USD",0.20
"66498ACM","B","GBP",0.40
"66518ACM","B","USD",0.75
"66518ACM","A","GBP",0.10
"66525ACM","C","USD",0.20
"66525ACM","D","GBP",0.40
"66551ACM","F","USD",0.75
"66551ACM","E","GBP",0.10
"66630ACM","A","USD",0.20
"66630ACM","B","GBP",0.40
"66656ACM","B","USD",0.75
"66656ACM","A","GBP",0.10
"66659ACM","C","USD",0.20
"66659ACM","D","GBP",0.40
"66678ACM","F","USD",0.75
"66678ACM","E","GBP",0.10
"66683ACM","A","USD",0.20
"66683ACM","B","GBP",0.40
"66717ACM","B","USD",0.75
"66717ACM","A","GBP",0.10
"66726ACM","C","USD",0.20
"66726ACM","D","GBP",0.40
"66796ACM","F","USD",0.75
"66796ACM","E","GBP",0.10
"66858ACM","A","USD",0.20
"66858ACM","B","GBP",0.40
"66859ACM","B","USD",0.75
"66859ACM","A","GBP",0.10
"66864ACM","C","USD",0.20
"66864ACM","D","GBP",0.40
"66872ACM","F","USD",0.75
"66872ACM","E","GBP",0.10
"66877ACM","A","USD",0.20
"66877ACM","B","GBP",0.40
"66897ACM","B","USD",0.75
"66897ACM","A","GBP",0.10
"66937ACM","C","USD",0.20
"66937ACM","D","GBP",0.40
"66938ACM","F","USD",0.75
"66938ACM","E","GBP",0.10
"66952ACM","A","USD",0.20
"66952ACM","B","GBP",0.40
"66953ACM","B","USD",0.75
"66953ACM","A","GBP",0.10
"66954ACM","C","USD",0.20
"66954ACM","D","GBP",0.40
"66965ACM","F","USD",0.75
"66965ACM","E","GBP",0.10
"67149ACM","A","USD",0.20
"67149ACM","B","GBP",0.40
"67165ACM","B","USD",0.75
"67165ACM","A","GBP",0.10
"67210ACM","C","USD",0.20
"67210ACM","D","GBP",0.40
"67271ACM","F","USD",0.75
"67271ACM","E","GBP",0.10
"67286ACM","A","USD",0.20
"67286ACM","B","GBP",0.40
"67292AC ","B","USD",0.75
"67292AC ","A","GBP",0.10
"67301ACM","C","USD",0.20
"67301ACM","D","GBP",0.40
"67302ACM","F","USD",0.75
"67302ACM","E","GBP",0.10
"67303ACM","A","USD",0.20
"67303ACM","B","GBP",0.40
"67307ACM","B","USD",0.75
"67307ACM","A","GBP",0.10
"67308ACM","C","USD",0.20
"67308ACM","D","GBP",0.40
"67309ACM","F","USD",0.75
"67309ACM","E","GBP",0.10
"67341ACM","A","USD",0.20
"67341ACM","B","GBP",0.40
"67342ACM","B","USD",0.75
"67342ACM","A","GBP",0.10
"67352ACM","C","USD",0.20
"67352ACM","D","GBP",0.40
"67353ACM","F","USD",0.75
"67353ACM","E","GBP",0.10
"67354ACM","A","USD",0.20
"67354ACM","B","GBP",0.40
"67358ACM","B","USD",0.75
"67358ACM","A","GBP",0.10
"67359ACM","C","USD",0.20
"67359ACM","D","GBP",0.40
"67362ACM","F","USD",0.75
"67362ACM","E","GBP",0.10
"67401AC ","A","USD",0.20
"67401AC ","B","GBP",0.40
"67433AC ","B","USD",0.75
"67433AC ","A","GBP",0.10
"67438AC ","C","USD",0.20
"67438AC ","D","GBP",0.40
"67511AC ","F","USD",0.75
"67511AC ","E","GBP",0.10
"67532ACM","A","USD",0.20
"67532ACM","B","GBP",0.40
"67533ACM","B","USD",0.75
"67533ACM","A","GBP",0.10
"67534AC ","C","USD",0.20
"67534AC ","D","GBP",0.40
"67563AC ","F","USD",0.75
"67563AC ","E","GBP",0.10
"67570ACM","A","USD",0.20
"67570ACM","B","GBP",0.40
"67575ACM","B","USD",0.75
"67575ACM","A","GBP",0.10
"67576ACM","C","USD",0.20
"67576ACM","D","GBP",0.40
"6757DACM","F","USD",0.75
"6757DACM","E","GBP",0.10
"67619ACM","A","USD",0.20
"67619ACM","B","GBP",0.40
"67687ACM","B","USD",0.75
"67687ACM","A","GBP",0.10
"67689ACM","C","USD",0.20
"67689ACM","D","GBP",0.40
"67714ACM","F","USD",0.75
"67714ACM","E","GBP",0.10
"67742ACN","A","USD",0.20
"67742ACN","B","GBP",0.40
"67745ACM","B","USD",0.75
"67745ACM","A","GBP",0.10
"67748ACM","C","USD",0.20
"67748ACM","D","GBP",0.40
"67767ACN","F","USD",0.75
"67767ACN","E","GBP",0.10
"67771ACM","A","USD",0.20
"67771ACM","B","GBP",0.40
"67776ACN","B","USD",0.75
"67776ACN","A","GBP",0.10
"67777ACN","C","USD",0.20
"67777ACN","D","GBP",0.40
"67782ACM","F","USD",0.75
"67782ACM","E","GBP",0.10
"67799ACM","A","USD",0.20
"67799ACM","B","GBP",0.40
"67810ACM","B","USD",0.75
"67810ACM","A","GBP",0.10
"67812ACM","C","USD",0.20
"67812ACM","D","GBP",0.40
"67817ACM","F","USD",0.75
"67817ACM","E","GBP",0.10
"67827ACM","A","USD",0.20
"67827ACM","B","GBP",0.40
"67848ACM","B","USD",0.75
"67848ACM","A","GBP",0.10
"67891ACM","C","USD",0.20
"67891ACM","D","GBP",0.40
"67893ACM","F","USD",0.75
"67893ACM","E","GBP",0.10
"67894ACM","A","USD",0.20
"67894ACM","B","GBP",0.40
"67895ACM","B","USD",0.75
"67895ACM","A","GBP",0.10
"67950ACM","C","USD",0.20
"67950ACM","D","GBP",0.40
"67961ACM","F","USD",0.75
"67961ACM","E","GBP",0.10
"67962ACM","A","USD",0.20
"67962ACM","B","GBP",0.40
"67970ACM","B","USD",0.75
"67970ACM","A","GBP",0.10
"68028ACM","C","USD",0.20
"68028ACM","D","GBP",0.40
"68031ACM","F","USD",0.75
"68031ACM","E","GBP",0.10
"68035AC ","A","USD",0.20
"68035AC ","B","GBP",0.40
"68042AC ","B","USD",0.75
"68042AC ","A","GBP",0.10
"68071ACM","C","USD",0.20
"68071ACM","D","GBP",0.40
"68075ACM","F","USD",0.75
"68075ACM","E","GBP",0.10
"68089ACM","A","USD",0.20
"68089ACM","B","GBP",0.40
"68114AC ","B","USD",0.75
"68114AC ","A","GBP",0.10
"68117ACM","C","USD",0.20
"68117ACM","D","GBP",0.40
"68164ACM","F","USD",0.75
"68164ACM","E","GBP",0.10
"68166ACM","A","USD",0.20
"68166ACM","B","GBP",0.40
"68217ACM","B","USD",0.75
"68217ACM","A","GBP",0.10
"68242ACM","C","USD",0.20
"68242ACM","D","GBP",0.40
"68250ACM","F","USD",0.75
"68250ACM","E","GBP",0.10
"68258ACM","A","USD",0.20
"68258ACM","B","GBP",0.40
"68277ACM","B","USD",0.75
"68277ACM","A","GBP",0.10
"68279ACM","C","USD",0.20
"68279ACM","D","GBP",0.40
"68288ACM","F","USD",0.75
"68288ACM","E","GBP",0.10
"68299ACM","A","USD",0.20
"68299ACM","B","GBP",0.40
"68321ACM","B","USD",0.75
"68321ACM","A","GBP",0.10
"68323ACM","C","USD",0.20
"68323ACM","D","GBP",0.40
"68328ACM","F","USD",0.75
"68328ACM","E","GBP",0.10
"68346ACM","A","USD",0.20
"68346ACM","B","GBP",0.40
"68370ACM","B","USD",0.75
"68370ACM","A","GBP",0.10
"68371ACM","C","USD",0.20
"68371ACM","D","GBP",0.40
"68372ACM","F","USD",0.75
"68372ACM","E","GBP",0.10
"68374ACM","A","USD",0.20
"68374ACM","B","GBP",0.40
"6837DACM","B","USD",0.75
"6837DACM","A","GBP",0.10
"68386ACM","C","USD",0.20
"68386ACM","D","GBP",0.40
"68387ACM","F","USD",0.75
"68387ACM","E","GBP",0.10
"68392ACM","A","USD",0.20
"68392ACM","B","GBP",0.40
"68393ACM","B","USD",0.75
"68393ACM","A","GBP",0.10
"68395ACM","C","USD",0.20
"68395ACM","D","GBP",0.40
"68397ACM","F","USD",0.75
"68397ACM","E","GBP",0.10
"68398ACM","A","USD",0.20
"68398ACM","B","GBP",0.40
"68437ACM","B","USD",0.75
"68437ACM","A","GBP",0.10
"68445ACM","C","USD",0.20
"68445ACM","D","GBP",0.40
"68446ACM","F","USD",0.75
"68446ACM","E","GBP",0.10
"68448ACM","A","USD",0.20
"68448ACM","B","GBP",0.40
"68458ACM","B","USD",0.75
"68458ACM","A","GBP",0.10
"68482ACM","C","USD",0.20
"68482ACM","D","GBP",0.40
"68486ACM","F","USD",0.75
"68486ACM","E","GBP",0.10
"68487ACM","A","USD",0.20
"68487ACM","B","GBP",0.40
"68488ACM","B","USD",0.75
"68488ACM","A","GBP",0.10
"68491ACM","C","USD",0.20
"68491ACM","D","GBP",0.40
"68543ACM","F","USD",0.75
"68543ACM","E","GBP",0.10
"68548ACM","A","USD",0.20
"68548ACM","B","GBP",0.40
"68604ACM","B","USD",0.75
"68604ACM","A","GBP",0.10
"68622AC ","C","USD",0.20
"68622AC ","D","GBP",0.40
"68627ACM","F","USD",0.75
"68627ACM","E","GBP",0.10
"68628ACM","A","USD",0.20
"68628ACM","B","GBP",0.40
"68638ACM","B","USD",0.75
"68638ACM","A","GBP",0.10
"68738ACM","C","USD",0.20
"68738ACM","D","GBP",0.40
"68748ACM","F","USD",0.75
"68748ACM","E","GBP",0.10
"68757ACM","A","USD",0.20
"68757ACM","B","GBP",0.40
"68770ACM","B","USD",0.75
"68770ACM","A","GBP",0.10
"68804ACM","C","USD",0.20
"68804ACM","D","GBP",0.40
"68813ACM","F","USD",0.75
"68813ACM","E","GBP",0.10
"68828ACM","A","USD",0.20
"68828ACM","B","GBP",0.40
"68881ACM","B","USD",0.75
"68881ACM","A","GBP",0.10
"68882ACM","C","USD",0.20
"68882ACM","D","GBP",0.40
"68883ACM","F","USD",0.75
"68883ACM","E","GBP",0.10
"68884ACM","A","USD",0.20
"68884ACM","B","GBP",0.40
"68892ACM","B","USD",0.75
"68892ACM","A","GBP",0.10
"68893ACM","C","USD",0.20
"68893ACM","D","GBP",0.40
"68898ACM","F","USD",0.75
"68898ACM","E","GBP",0.10
"68902ACM","A","USD",0.20
"68902ACM","B","GBP",0.40
"68922ACM","B","USD",0.75
"68922ACM","A","GBP",0.10
"68933ACM","C","USD",0.20
"68933ACM","D","GBP",0.40
"68937ACM","F","USD",0.75
"68937ACM","E","GBP",0.10
"68938ACM","A","USD",0.20
"68938ACM","B","GBP",0.40
"68939ACM","B","USD",0.75
"68939ACM","A","GBP",0.10
"68942ACA","C","USD",0.20
"68942ACA","D","GBP",0.40
"68943ACA","F","USD",0.75
"68943ACA","E","GBP",0.10
"68944ACA","A","USD",0.20
"68944ACA","B","GBP",0.40
"68946ACA","B","USD",0.75
"68946ACA","A","GBP",0.10
"68947ACA","C","USD",0.20
"68947ACA","D","GBP",0.40
"68948ACA","F","USD",0.75
"68948ACA","E","GBP",0.10
"68949ACA","A","USD",0.20
"68949ACA","B","GBP",0.40
"68954ACM","B","USD",0.75
"68954ACM","A","GBP",0.10
"68959ACM","C","USD",0.20
"68959ACM","D","GBP",0.40
"68974ACM","F","USD",0.75
"68974ACM","E","GBP",0.10
"68983ACM","A","USD",0.20
"68983ACM","B","GBP",0.40
"68994ACM","B","USD",0.75
"68994ACM","A","GBP",0.10
"68997ACM","C","USD",0.20
"68997ACM","D","GBP",0.40
"69041ACN","F","USD",0.75
"69041ACN","E","GBP",0.10
"69069ACM","A","USD",0.20
"69069ACM","B","GBP",0.40
"69072ACM","B","USD",0.75
"69072ACM","A","GBP",0.10
"69078ACM","C","USD",0.20
"69078ACM","D","GBP",0.40
"69079AC ","F","USD",0.75
"69079AC ","E","GBP",0.10
"69084ACM","A","USD",0.20
"69084ACM","B","GBP",0.40
"69091ACM","B","USD",0.75
"69091ACM","A","GBP",0.10
"69096ACM","C","USD",0.20
"69096ACM","D","GBP",0.40
"69099ACM","F","USD",0.75
"69099ACM","E","GBP",0.10
"69122ACM","A","USD",0.20
"69122ACM","B","GBP",0.40
"69123ACM","B","USD",0.75
"69123ACM","A","GBP",0.10
"69129ACM","C","USD",0.20
"69129ACM","D","GBP",0.40
"69134ACM","F","USD",0.75
"69134ACM","E","GBP",0.10
"69136ACM","A","USD",0.20
"69136ACM","B","GBP",0.40
"69197ACM","B","USD",0.75
"69197ACM","A","GBP",0.10
"69208ACM","C","USD",0.20
"69208ACM","D","GBP",0.40
"69209ACA","F","USD",0.75
"69209ACA","E","GBP",0.10
"69214ACM","A","USD",0.20
"69214ACM","B","GBP",0.40
"69251ACM","B","USD",0.75
"69251ACM","A","GBP",0.10
"69253ACM","C","USD",0.20
"69253ACM","D","GBP",0.40
"69350ACM","F","USD",0.75
"69350ACM","E","GBP",0.10
"69362ACM","A","USD",0.20
"69362ACM","B","GBP",0.40
"69379AC ","B","USD",0.75
"69379AC ","A","GBP",0.10
"69403ACM","C","USD",0.20
"69403ACM","D","GBP",0.40
"69415ACM","F","USD",0.75
"69415ACM","E","GBP",0.10
"69432ACM","A","USD",0.20
"69432ACM","B","GBP",0.40
"69474ACM","B","USD",0.75
"69474ACM","A","GBP",0.10
"69477ACM","C","USD",0.20
"69477ACM","D","GBP",0.40
"69508ACM","F","USD",0.75
"69508ACM","E","GBP",0.10
"69512ACM","A","USD",0.20
"69512ACM","B","GBP",0.40
"69513ACM","B","USD",0.75
"69513ACM","A","GBP",0.10
"69514ACM","C","USD",0.20
"69514ACM","D","GBP",0.40
"69559ACM","F","USD",0.75
"69559ACM","E","GBP",0.10
"69569ACM","A","USD",0.20
"69569ACM","B","GBP",0.40
"69584ACM","B","USD",0.75
"69584ACM","A","GBP",0.10
"69601ACM","C","USD",0.20
"69601ACM","D","GBP",0.40
"69606ACM","F","USD",0.75
"69606ACM","E","GBP",0.10
"69607ACM","A","USD",0.20
"69607ACM","B","GBP",0.40
"69608ACM","B","USD",0.75
"69608ACM","A","GBP",0.10
"69609ACM","C","USD",0.20
"69609ACM","D","GBP",0.40
"69613ACM","F","USD",0.75
"69613ACM","E","GBP",0.10
"69658ACM","A","USD",0.20
"69658ACM","B","GBP",0.40
"69663AC ","B","USD",0.75
"69663AC ","A","GBP",0.10
"69664ACM","C","USD",0.20
"69664ACM","D","GBP",0.40
"69666ACM","F","USD",0.75
"69666ACM","E","GBP",0.10
"69667ACM","A","USD",0.20
"69667ACM","B","GBP",0.40
"69668ACM","B","USD",0.75
"69668ACM","A","GBP",0.10
"69675ACM","C","USD",0.20
"69675ACM","D","GBP",0.40
"69679ACM","F","USD",0.75
"69679ACM","E","GBP",0.10
"69686AC ","A","USD",0.20
"69686AC ","B","GBP",0.40
"69690ACM","B","USD",0.75
"69690ACM","A","GBP",0.10
"69696ACM","C","USD",0.20
"69696ACM","D","GBP",0.40
"69752ACM","F","USD",0.75
"69752ACM","E","GBP",0.10
"69753ACM","A","USD",0.20
"69753ACM","B","GBP",0.40
"69754ACM","B","USD",0.75
"69754ACM","A","GBP",0.10
"69825ACM","C","USD",0.20
"69825ACM","D","GBP",0.40
"69826ACM","F","USD",0.75
"69826ACM","E","GBP",0.10
"69827ACM","A","USD",0.20
"69827ACM","B","GBP",0.40
"69842ACM","B","USD",0.75
"69842ACM","A","GBP",0.10
"69854AC ","C","USD",0.20
"69854AC ","D","GBP",0.40
"69856ACM","F","USD",0.75
"69856ACM","E","GBP",0.10
"69858ACM","A","USD",0.20
"69858ACM","B","GBP",0.40
"69867AC ","B","USD",0.75
"69867AC ","A","GBP",0.10
"69883ACA","C","USD",0.20
"69883ACA","D","GBP",0.40
"69884ACM","F","USD",0.75
"69884ACM","E","GBP",0.10
"69888ACA","A","USD",0.20
"69888ACA","B","GBP",0.40
"69889ACA","B","USD",0.75
"69889ACA","A","GBP",0.10
"69891ACM","C","USD",0.20
"69891ACM","D","GBP",0.40
"69903ACM","F","USD",0.75
"69903ACM","E","GBP",0.10
"69910ACM","A","USD",0.20
"69910ACM","B","GBP",0.40
"69915ACM","B","USD",0.75
"69915ACM","A","GBP",0.10
"69916ACM","C","USD",0.20
"69916ACM","D","GBP",0.40
"69919ACM","F","USD",0.75
"69919ACM","E","GBP",0.10
"69931ACM","A","USD",0.20
"69931ACM","B","GBP",0.40
"69932ACM","B","USD",0.75
"69932ACM","A","GBP",0.10
"69933ACM","C","USD",0.20
"69933ACM","D","GBP",0.40
"69941ACM","F","USD",0.75
"69941ACM","E","GBP",0.10
"69950ACM","A","USD",0.20
"69950ACM","B","GBP",0.40
"69952ACM","B","USD",0.75
"69952ACM","A","GBP",0.10
"69954ACM","C","USD",0.20
"69954ACM","D","GBP",0.40
"69959ACM","F","USD",0.75
"69959ACM","E","GBP",0.10
"69964ACM","A","USD",0.20
"69964ACM","B","GBP",0.40
"69966ACM","B","USD",0.75
"69966ACM","A","GBP",0.10
"72004ACW","C","USD",0.20
"72004ACW","D","GBP",0.40
"72015ACW","F","USD",0.75
"72015ACW","E","GBP",0.10
"72017ACW","A","USD",0.20
"72017ACW","B","GBP",0.40
"72024ACW","B","USD",0.75
"72024ACW","A","GBP",0.10
"72026ACW","C","USD",0.20
"72026ACW","D","GBP",0.40
"72028ACW","F","USD",0.75
"72028ACW","E","GBP",0.10
"72046ACW","A","USD",0.20
"72046ACW","B","GBP",0.40
"72070ACW","B","USD",0.75
"72070ACW","A","GBP",0.10
"72085ACW","C","USD",0.20
"72085ACW","D","GBP",0.40
"72092ACW","F","USD",0.75
"72092ACW","E","GBP",0.10
"72220ACW","A","USD",0.20
"72220ACW","B","GBP",0.40
"72414ACW","B","USD",0.75
"72414ACW","A","GBP",0.10
"72422ACW","C","USD",0.20
"72422ACW","D","GBP",0.40
"72423ACW","F","USD",0.75
"72423ACW","E","GBP",0.10
